X,Y,OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE
-79.27085633,36.10193157,23952,109,Mebane Fire Department,1,405 North First Street,Mebane,NC,Alamance,27302,36.10,-79.27
-79.26837756,36.09578037,23953,109,Mebane Fire Department,2,103 West Washington Street,Mebane,NC,Alamance,27302,36.10,-79.27
-79.26824332,36.06341977,23954,109,Mebane Fire Department,3,1469 Mebane Oaks Road,Mebane,NC,Alamance,27302,36.06,-79.27
-76.7853,36.0357,23955,806,Merry Hill-Midway Volunteer Fire Department,1,109 NC 45 N,Merry Hill,NC,Bertie,27957,36.04,-76.79
-78.20897469,35.56098254,23956,5116,"Micro Volunteer Fire Department, Inc.",1,321 U S Hwy 301 S ,Micro,NC,Johnston,27555,35.56,-78.21
-76.49351994,35.95075657,23957,9403,"Mid-County Volunteer Fire Department, Inc.",1,18135 NC Highway 32 North,Roper,NC,Washington,27970,35.95,-76.49
-78.2068,35.7911,23958,6406,Middlesex Volunteer Fire Department,1,11636 W. Hanes Ave,Middlesex,NC,Nash,27557,35.79,-78.21
-80.5036,35.2418,23959,1312,"Midland Volunteer Fire and Rescue, Inc.",1,12805 US 601 Hwy S,Midland,NC,Cabarrus,28107,35.24,-80.50
-80.56739656,35.249684,23960,1312,"Midland Volunteer Fire and Rescue, Inc.",2,369 NC 24/27 Hwy E,Midland,NC,Cabarrus,28107,35.25,-80.57
-80.21597358,35.95296067,23961,2910,"Midway Fire & Rescue Department, Inc.",1,228 Midway School Road,Lexington,NC,Davidson,27295,35.95,-80.22
-76.7488,34.7752,23962,1631,"Mill Creek Fire Association, Inc.",1,2370 Mill Creek Rd,Newport,NC,Carteret,28570,34.78,-76.75
-82.16184481,35.29917005,23963,7503,"Mill Spring Volunteer Fire Department, Inc.",1,145 Old School Road,Mill Spring,NC,Polk,28756,35.30,-82.16
-82.2096,35.3198,23964,7503,"Mill Spring Volunteer Fire Department, Inc.",2,4296 Silver Creek Road,Mill Spring,NC,Polk,28756,35.32,-82.21
-77.09824291,36.24710982,23965,4605,"Millennium Fire Department, Inc.",1,246 Millennium Rd,Aulander,NC,Hertford,27805,36.25,-77.10
-80.37,35.6938,23966,8064,"Miller's Ferry Road Fire Department, Incorporated",1,2650 Long Ferry Rd,Salisbury,NC,Rowan,28146,35.69,-80.37
-80.344,35.6781,23967,8064,"Miller's Ferry Road Fire Department, Incorporated",2,4590 Long Ferry Road,Salisbury,NC,Rowan,28146,35.68,-80.34
-81.2351,36.188,23968,9708,"Millers Creek Volunteer Fire Department, Inc.",1,5180 Boone Trail Rd,Millers Creek,NC,Wilkes,28651,36.19,-81.24
-81.36581761,36.22352164,23969,9708,"Millers Creek Volunteer Fire Department, Inc.",2,700 Big Ivy Rd.,Purlear,NC,Wilkes,28665,36.22,-81.37
-80.30391602,35.38205873,23970,8410,"Millingport Volunteer Fire Department, Inc.",1,32521 Millingport Road,New London,NC,Stanly,28127,35.38,-80.30
-82.574,35.3773,23971,4509,"Mills River Fire & Rescue Department, Inc.",1,121 School House Road,Mills River,NC,Henderson,28759,35.38,-82.57
-82.5488,35.4099,23972,4509,"Mills River Fire & Rescue Department, Inc.",2,100 Fanning Fields Road,Mills River,NC,Henderson,28759,35.41,-82.55
-82.6148,35.3481,23973,4509,"Mills River Fire & Rescue Department, Inc.",3,8501 Boylston Highway,Mills River,NC,Henderson,28759,35.35,-82.61
-82.6146,35.3959,23974,4509,"Mills River Fire & Rescue Department, Inc.",4,2869 North Mills River Road,Mills River,NC,Henderson,28759,35.40,-82.61
-79.20634448,36.53896202,23975,1702,"Milton Voluntary Fire Department, Inc.",1,160 Broad Street,Milton,NC,Caswell,27305,36.54,-79.21
-79.2407,36.50212,23976,1702,"Milton Voluntary Fire Department, Inc.",2,8712 NC Hwy 62,Milton,NC,Caswell,27305,36.50,-79.24
-80.66737838,34.93931197,23977,9009,"Mineral Springs Volunteer Fire and Rescue Department, Inc.",15,5804 Waxhaw Highway,Mineral Springs,NC,Union,28108,34.94,-80.67
-80.62277434,34.93892084,23978,9009,"Mineral Springs Volunteer Fire and Rescue Department, Inc.",16,2320 Rocky River Road,Mineral Springs,NC,Union,28108,34.94,-80.62
-80.22269195,36.18994372,23979,3410,"Mineral Springs Volunteer Fire and Rescue, Inc.",1,1338 Old Hollow Road,Winston Salem,NC,Forsyth,27105,36.19,-80.22
-80.64183219,35.17923677,23980,6015,"Mint Hill Volunteer Fire Department, Inc.",1,8313 Fairview Road,Charlotte,NC,Mecklenburg,28227,35.18,-80.64
-78.39378198,36.12416066,23981,3508,"Mitchiner's Cross Road Rural Fire Department, Inc.",1,2964 West River Rd,Franklinton,NC,Franklin,27525,36.12,-78.39
-80.56513603,35.89283902,23982,3022,Mocksville Fire Department,1,335 Sanford Avenue,Mocksville,NC,Davie,27028,35.89,-80.57
-78.05097166,35.96153447,23983,6417,"Momeyer Volunteer Fire-Rescue, Inc.",1,4872 Momeyer Way,Nashville,NC,Nash,27856,35.96,-78.05
-79.05163259,35.61653672,23984,1904,"Moncure Volunteer Fire Department, Inc.",1,2389 Old US Hwy 1,Moncure,NC,Chatham,27559,35.62,-79.05
-79.00971947,35.56330657,23985,1904,"Moncure Volunteer Fire Department, Inc.",2,1321 NC 42 Hwy ,Moncure,NC,Chatham,27559,35.56,-79.01
-80.55155708,34.9841792,23986,9010,Monroe Fire Department,1,300 West Crowell St.,Monroe,NC,Union,28112,34.98,-80.55
-80.52348775,34.9796033,23987,9010,Monroe Fire Department,2,399 East Roosevelt Boulevard,Monroe,NC,Union,28112,34.98,-80.52
-80.56569808,35.00711864,23988,9010,Monroe Fire Department,3,1737 Williams Road Extension,Monroe,NC,Union,28110,35.01,-80.57
-80.61090344,35.02872868,23989,9010,Monroe Fire Department,4,3903 Old Charlotte Highway,Monroe,NC,Union,28110,35.03,-80.61
-80.5423,35.0205,23990,9010,Monroe Fire Department,5,105 Maple Hill Road,Monroe,NC,Union,28110,35.02,-80.54
-79.7269,36.2902,23991,7905,"Monroeton Volunteer Fire Department, Inc.",1,9252 US 158 Hwy,Reidsville,NC,Rockingham,27320,36.29,-79.73
-79.6912,36.2591,23992,7905,"Monroeton Volunteer Fire Department, Inc.",2,1041 Benaja Road,Reidsville,NC,Rockingham,27320,36.26,-79.69
-80.94350688,35.80663909,23993,4916,"Monticello Volunteer Fire Department, Inc.",1,160 Travis Loop,Statesville,NC,Iredell,28625,35.81,-80.94
-80.80687166,35.5859604,23994,4905,Mooresville Fire Department,1,457 North Main Street,Mooresville,NC,Iredell,28115,35.59,-80.81
-80.86898239,35.59198255,23995,4905,Mooresville Fire Department,2,186 Knob Hill Road,Mooresville,NC,Iredell,28117,35.59,-80.87
-80.80893563,35.55190797,23996,4905,Mooresville Fire Department,3,1023 Shearers Road,Mooresville,NC,Iredell,28115,35.55,-80.81
-80.82667819,35.62298386,23997,4905,Mooresville Fire Department,4,2014 Charlotte Hwy,Mooresville,NC,Iredell,28117,35.62,-80.83
-80.84287854,35.57673822,23998,4905,Mooresville Fire Department,5,125 Balmy Lane,Mooresville,NC,Iredell,28115,35.58,-80.84
-80.78293,35.62045,23999,4905,Mooresville Fire Department,6,115 Manufactures Blvd ,Mooresville ,NC,Iredell,28115,35.62,-80.78
-81.18239271,36.09309193,24000,9709,"Moravian Falls Volunteer Fire Department, Inc.",1,251 East Brocktown Rd.,Moravian Falls,NC,Wilkes,28654,36.09,-81.18
-76.72166589,34.72337495,24001,1624,Morehead City Fire Department,1,1406 Bridges St.,Morehead City,NC,Carteret,28557,34.72,-76.72
-76.76604653,34.7265573,24002,1624,Morehead City Fire Department,2,4034 Arendell St.,Morehead City,NC,Carteret,28557,34.73,-76.77
-76.81667662,34.7400898,24003,1624,Morehead City Fire Department,3,5291 Hwy 70 West,Morehead City,NC,Carteret,28557,34.74,-76.82
-81.68725912,35.75073985,24004,1270,Morganton Department Of Public Safety,1,231 Avery Avenue,Morganton,NC,Burke,28655,35.75,-81.69
-81.73911802,35.73233453,24005,1270,Morganton Department Of Public Safety,2,801 Carbon City Road,Morganton,NC,Burke,28655,35.73,-81.74
-81.69291953,35.72530822,24006,1270,Morganton Department Of Public Safety,3,840 Burkemont Avenue,Morganton,NC,Burke,28655,35.73,-81.69
-78.82698006,36.2689384,24007,7304,Moriah Volunteer Fire and Rescue Department,1,6005 Mount Harmony Church Road,Rougemont,NC,Person,27572,36.27,-78.83
-78.86201569,36.31677033,24008,7304,Moriah Volunteer Fire and Rescue Department,2,1879 Mt Harmony Church Rd,Rougemont,NC,Person,27572,36.32,-78.86
-78.82594251,35.82313057,24009,9212,Morrisville Fire & Rescue Department,1,200 Town Hall Drive,Morrisville,NC,Wake,27560,35.82,-78.83
-78.83541953,35.84556092,24010,9212,Morrisville Fire & Rescue Department,2,10632 Chapel Hill Rd,Morrisville,NC,Wake,27560,35.85,-78.84
-78.8763081,35.82435236,24011,9212,Morrisville Fire & Rescue Department,3,6900 Carpenter Fire Station Rd,Cary,NC,Wake,27519,35.82,-78.88
-79.9983,34.8634,24012,405,"Morven Volunteer Fire Department, Inc.",1,242 Main St.,Morven,NC,Anson,28119,34.86,-80.00
-80.60966397,36.49322669,24013,8610,Mount Airy Fire Department,1,439 Rockford Street,Mount Airy,NC,Surry,27030,36.49,-80.61
-80.60531417,36.5149,24014,8610,Mount Airy Fire Department,2,1310 North Main Street,Mount Airy,NC,Surry,27030,36.51,-80.61
-80.00091953,35.21466494,24015,6202,Mount Gilead Volunteer Fire Department,1,106 E. Allenton St,Mount Gilead,NC,Montgomery,27306,35.21,-80.00
-81.01308542,35.3048848,24016,3619,Mount Holly Fire & Rescue Services Department,1,433 Killian Avenue,Mount Holly,NC,Gaston,28120,35.30,-81.01
-81.02797125,35.27491241,24017,3619,Mount Holly Fire & Rescue Services Department,2,1201 S Main Street,Mount Holly,NC,Gaston,28120,35.27,-81.03
-80.99173076,35.35800827,24018,3619,Mount Holly Fire & Rescue Services Department,3,13455 Lucia River Bend Highway,Mount Holly,NC,Gaston,28120,35.36,-80.99
-80.84723522,35.53970794,24019,4906,"Mount Mourne Volunteer Fire Department, Inc.",1,1577 Mecklenburg Highway,Mooresville,NC,Iredell,28115,35.54,-80.85
-78.0644,35.1993,24020,9617,Mount Olive Fire Department,1,401 N Center St. ,Mount Olive,NC,Wayne,28365,35.20,-78.06
-80.4349,35.4005,24021,1311,Mount Pleasant Fire And Rescue Department,1,1415 North Main Street,Mount Pleasant,NC,Cabarrus,28124,35.40,-80.43
-79.77450688,35.12592103,24022,7706,"Mountain Creek Fire Department, Inc.",1,248 Godfrey Road,Ellerbe,NC,Richmond,28338,35.13,-79.77
-82.49346478,35.37205067,24023,4510,"Mountain Home Fire & Rescue Department, Inc.",1,3710 Asheville Hwy.,Hendersonville,NC,Henderson,28791,35.37,-82.49
-82.44980729,35.36694375,24024,4510,"Mountain Home Fire & Rescue Department, Inc.",2,2681 Howard Gap Road,Hendersonville,NC,Henderson,28792,35.37,-82.45
-82.51459271,35.34835123,24025,4510,"Mountain Home Fire & Rescue Department, Inc.",3,881 Carriage Park Way,Hendersonville,NC,Henderson,28791,35.35,-82.51
-80.85222834,36.37442592,24026,8669,"Mountain Park Volunteer Fire Department, Incorporated",1,1137 Zephyr-Mountain Park Road,State Road,NC,Surry,28676,36.37,-80.85
-81.3783,35.6804,24027,1811,"Mountain View Volunteer Fire Department of Catawba County, Inc.",1,3323 Hwy # 127 South,Hickory,NC,Catawba,28602,35.68,-81.38
-81.42603363,35.66972944,24028,1811,"Mountain View Volunteer Fire Department of Catawba County, Inc.",2,1540 Henry River Road,Hickory,NC,Catawba,28602,35.67,-81.43
-81.38598927,35.67551112,24029,1811,"Mountain View Volunteer Fire Department of Catawba County, Inc.",3,3571 NC Hwy 127 South,Hickory,NC,Catawba,28602,35.68,-81.39
-81.1174,36.24878752,24030,9710,"Mountain View Volunteer Fire Department, Inc.",1,5416 Mountain View Road,Hays,NC,Wilkes,28635,36.25,-81.12
-81.1356,36.2998,24031,9710,"Mountain View Volunteer Fire Department, Inc.",2,3945 Dehart Church Road,Hays,NC,Wilkes,28635,36.30,-81.14
-83.3492,35.2349,24032,5711,"Mountain/Valley Volunteer Fire & Rescue, Inc.",1,188 Echo Valley Road ,Franklin,NC,Macon,28734,35.23,-83.35
-83.3176,35.258,24033,5711,"Mountain/Valley Volunteer Fire & Rescue, Inc.",2,2265 Coon Creek Road,Franklin,NC,Macon,28734,35.26,-83.32
-76.17419888,36.52368106,24034,2701,"Moyock Volunteer Fire Department and Rescue Squad, Inc.",1,108 Fire Station Court,Moyock,NC,Currituck,27958,36.52,-76.17
-79.60268886,35.99518194,24035,4115,"Mt. Hope Community Fire Dept., Inc.",1,6651 Holts Store Rd,Julian,NC,Guilford,27283,36.00,-79.60
-80.5509502,35.49708253,24036,1310,"Mt. Mitchell Volunteer Fire Department, Inc.",1,5875 Old Salisbury-Concord Rd.,Kannapolis,NC,Cabarrus,28083,35.50,-80.55
-81.1695,36.2226,24037,9711,"Mulberry-Fairplains Volunteer Fire Department, Inc.",1,2055 Sparta Rd.,North Wilkesboro,NC,Wilkes,28659,36.22,-81.17
-77.09888972,36.44580507,24038,4606,Murfreesboro Fire Department,1,202 Sycamore St.,Murfreesboro,NC,Hertford,27855,36.45,-77.10
-84.03778087,35.08470974,24039,2003,Murphy Fire Department,1,1 Firehouse Lane,Murphy,NC,Cherokee,28906,35.08,-84.04
-84.02000315,35.10309561,24040,2003,Murphy Fire Department,2,125 Natural Springs Drive,Murphy,NC,Cherokee,28906,35.10,-84.02
-83.99575,35.12246,24041,2003,Murphy Fire Department,3,118 James A Mulkey Drive,Murphy,NC,Cherokee,28906,35.12,-84.00
-77.8956,34.1344,24042,6504,"Myrtle Grove Volunteer Fire Department, Inc.",1,5636 Carolina Beach R.,Wilmington,NC,New Hanover,28412,34.13,-77.90
-78.1598291,34.31391108,24043,1023,"N.W. Volunteer Fire/Rescue Department, Inc.",1,5029 Blue Banks Loop Rd,Leland,NC,Brunswick,28451,34.31,-78.16
-78.14553567,34.26887733,24044,1023,"N.W. Volunteer Fire/Rescue Department, Inc.",2,3255 Maco Road,Leland,NC,Brunswick,28451,34.27,-78.15
-75.61392834,35.93399536,24045,2806,Nags Head Fire And Rescue,1,5314 South Croatan Hwy,Nags Head,NC,Dare,27959,35.93,-75.61
-75.58527331,35.88623744,24046,2806,Nags Head Fire And Rescue,2,8806 Old Oregon Inlet Road,Nags Head,NC,Dare,27959,35.89,-75.59
,,24047,2806,Nags Head Fire And Rescue,3,Formerly St#2 at 3719 South Croatan Hwy,Nags Head,NC,Dare,27959,,
-78.0622249,35.50833799,24048,9619,"Nahunta Volunteer Fire Department, Inc.",1,3058 Nahunta Rd,Pikeville,NC,Wayne,27863,35.51,-78.06
-78.6555,34.1028,24049,2410,"Nakina Fire & Rescue Squad, Inc.",1,214 Ramsey Ford Rd.,Nakina,NC,Columbus,28455,34.10,-78.66
-78.64908239,34.00058221,24050,2410,"Nakina Fire & Rescue Squad, Inc.",2,18032 Seven Creeks Hwy.,Tabor City,NC,Columbus,28463,34.00,-78.65
-83.62578315,35.20932401,24051,5710,"Nantahala Volunteer Fire and Rescue, Inc.",1,19036 Wayah Road,Topton,NC,Macon,28781,35.21,-83.63
-83.63209398,35.25547276,24052,5710,"Nantahala Volunteer Fire and Rescue, Inc.",2,405 Windingstairs Road,Topton,NC,Macon,28781,35.26,-83.63
-77.97077358,35.97084776,24053,6407,Nashville Fire Department,1,501 South Barnes Street,Nashville,NC,Nash,27856,35.97,-77.97
-78.00966781,34.25648227,24054,1022,Navassa Volunteer Fire Department,1,336 Main St,Leland,NC,Brunswick,28451,34.26,-78.01
-78.04445324,34.29663545,24055,1022,Navassa Volunteer Fire Department,2,2680 Daniels Road,Leland,NC,Brunswick,28451,34.30,-78.04
-81.93118669,35.71373598,24056,5606,Nebo Volunteer Fire Department,1,199B NC Hwy 126,Nebo,NC,McDowell,28761,35.71,-81.93
-77.05633178,35.10864015,24057,2512,New Bern Fire Department,1,1401 Neuse Blvd,New Bern,NC,Craven,28563,35.11,-77.06
-77.02245172,35.03397262,24058,2512,New Bern Fire Department,2,800 W Thruman Rd,New Bern,NC,Craven,28563,35.03,-77.02
-77.09414595,35.11652979,24059,2512,New Bern Fire Department,3,3101 Elizabeth Ave,New Bern,NC,Craven,28563,35.12,-77.09
-77.91996245,34.28830416,24060,6513,New Hanover County Fire/Rescue,1,3515 Kerr Ave.,Wilmington,NC,New Hanover,28401,34.29,-77.92
-77.97373714,34.29567727,24061,6513,New Hanover County Fire/Rescue,2,3805 North US Hwy 421,Wilmington,NC,New Hanover,28405,34.30,-77.97
-77.9012,34.35,24062,6513,New Hanover County Fire/Rescue,3,5311 Castle Hayne Rd.,Castle Hayne,NC,New Hanover,28429,34.35,-77.90
-77.7752337,34.29366564,24063,6513,New Hanover County Fire/Rescue,4,8310 Shiraz Way,Wilmington,NC,New Hanover,28411,34.29,-77.78
-77.8154249,34.27669752,24064,6513,New Hanover County Fire/Rescue,5,7375 Market St,Wilmington,NC,New Hanover,28411,34.28,-77.82
-77.86642606,34.29190665,24065,6513,New Hanover County Fire/Rescue,6,5901 Murrayville Rd,Wilmington,NC,New Hanover,28405,34.29,-77.87
-77.89574939,34.13459971,24066,6513,New Hanover County Fire/Rescue,7,5636 Carolina Beach Rd.,Wilmington,NC,New Hanover,28412,34.13,-77.90
-77.90000688,34.06193778,24067,6513,New Hanover County Fire/Rescue,8,9815 River Rd.,Wilmington,NC,New Hanover,28412,34.06,-77.90
-79.0295,35.97801,24068,6806,"New Hope Fire Department, Inc.",1,4012 Whitfield Road,Chapel Hill,NC,Orange,27516,35.98,-79.03
-79.07106052,36.01390868,24069,6806,"New Hope Fire Department, Inc.",2,4700 Hwy 86,Chapel Hill,NC,Orange,27516,36.01,-79.07
-80.01805901,35.55511385,24070,7607,"New Hope Volunteer Fire Department of Randolph County, Inc.",1,6397 Volunteer Rescue Road,Denton,NC,Randolph,27239,35.56,-80.02
-77.8673,35.3868,24071,9613,"New Hope Volunteer Fire Department of Wayne County, Inc.",1,583 Mark Edwards RD,La Grange,NC,Wayne,28551,35.39,-77.87
-77.82733204,35.44370189,24072,9613,"New Hope Volunteer Fire Department of Wayne County, Inc.",2,186 East Wayne Rd.,Goldsboro,NC,Wayne,27534,35.44,-77.83
-81.07333603,35.2034474,24073,3620,"New Hope Volunteer Fire Department, Inc.",1,4804 S New Hope,Belmont,NC,Gaston,28012,35.20,-81.07
-80.21905172,35.44146993,24074,8411,"New London Volunteer Fire Department, Inc.",1,310 South Main Street,New London,NC,Stanly,28127,35.44,-80.22
-81.40921802,36.49326253,24075,510,"New River Volunteer Fire and Rescue Department, Inc.",1,6067 Highway 16 North,Crumpler,NC,Ashe,28617,36.49,-81.41
-81.41879155,36.56197199,24076,510,"New River Volunteer Fire and Rescue Department, Inc.",2,234 Sussex Road,Grassy Creek,NC,Ashe,28631,36.56,-81.42
-80.37043825,35.13237716,24077,9011,"New Salem Volunteer Fire Department, Inc.",4,6711 Highway 218 East,Marshville,NC,Union,28103,35.13,-80.37
-80.44452029,35.14004825,24078,9011,"New Salem Volunteer Fire Department, Inc.",5,5904 Love Mill Rd,Marshville,NC,Union,28103,35.14,-80.44
-80.42018583,35.08562538,24079,9011,"New Salem Volunteer Fire Department, Inc.",6,6711 Tarlton Mill Rd ,Marshville,NC,Union,28103,35.09,-80.42
-80.33557627,35.14731974,24080,9011,"New Salem Volunteer Fire Department, Inc.",7,Pleasant Hill Church Rd/Old Kennedy Ford,Marshville,NC,Union,28103,35.15,-80.34
-82.196312,35.907614,24081,10012,"Newdale Volunteer Fire Department, Inc.",35,98 River Walk Drive,Burnsville,NC,Yancey,28755,35.91,-82.20
-80.7331,35.2845,24082,6017,"Newell V.F.D., Inc.",1,9007 Newell Baptisit Church Rd.,Charlotte,NC,Mecklenburg,28213,35.28,-80.73
-81.92990303,36.08805606,24083,604,"Newland Volunteer Fire Department, Incorporated",1,342 Estatoa Ave,Newland,NC,Avery,28657,36.09,-81.93
-76.8605498,34.78670174,24084,1643,Newport Fire Department,1,125 Howard Blvd,Newport,NC,Carteret,28570,34.79,-76.86
-76.93690692,34.80056972,24085,1643,Newport Fire Department,2,485 Lake Road ,Newport,NC,Carteret,28570,34.80,-76.94
-81.22092454,35.66044442,24086,1812,Newton Fire Department,1,119 S. Brady Ave.,Newton,NC,Catawba,28658,35.66,-81.22
-81.22721417,35.68350043,24087,1812,Newton Fire Department,2,560 W 21St Street,Newton,NC,Catawba,28658,35.68,-81.23
-81.26787166,35.63653488,24088,1812,Newton Fire Department,3,4197 Startown Road,Newton,NC,Catawba,28658,35.64,-81.27
-78.35810729,35.24514792,24089,8207,Newton Grove Fire & Rescue,1,313 Weeksdale St,Newton Grove,NC,Sampson,28366,35.25,-78.36
-77.62767166,34.77702644,24090,6709,"Nine Mile Volunteer Fire & Rescue, Inc.",1,1131 Nine Mile Rd,Richlands,NC,Onslow,28574,34.78,-77.63
-77.20510688,35.19943343,24091,2509,No. 9 Township Fire & Rescue,1,3783 NC Hwy 55 West,New Bern,NC,Craven,28562,35.20,-77.21
-77.26498927,35.23710078,24092,2509,No. 9 Township Fire & Rescue,2,2431 Asbury Rd,Cove City,NC,Craven,28523,35.24,-77.26
-78.19578583,36.4456015,24093,9308,"Norlina Volunteer Fire Department, Inc.",1,103 Center Street ,Norlina,NC,Warren,27563,36.45,-78.20
-81.22112875,35.52940437,24094,5508,"North 321 Volunteer Fire Dept., Inc.",1,3769 Maiden Highway,Lincolnton,NC,Lincoln,28092,35.53,-81.22
-81.263392,35.5151135,24095,5508,"North 321 Volunteer Fire Dept., Inc.",2,2161 Startown Road,Lincolnton ,NC,Lincoln,28092,35.52,-81.26
-81.4556,35.4971,24096,5507,"North Brook Volunteer Fire Department, Inc.",1,7050 Doyle Beam Memorial Rd.,Vale,NC,Lincoln,28168,35.50,-81.46
-81.44741458,35.48662447,24097,5507,"North Brook Volunteer Fire Department, Inc.",2,996 NC 274 Hwy.,Cherryville,NC,Lincoln,28021,35.49,-81.45
-81.47972834,35.5495605,24098,5507,"North Brook Volunteer Fire Department, Inc.",3,1718 North Brook III School Rd.,Vale,NC,Lincoln,28168,35.55,-81.48
-82.83272181,35.55876326,24099,4409,"North Canton United Fire Department, Incorporated",1,1685 North Canton Road,Canton,NC,Haywood,28716,35.56,-82.83
-81.53962146,35.83273468,24100,1409,"North Catawba Fire-Rescue Department, Inc.",1,2064 Connelly Springs Road,Lenoir,NC,Caldwell,28645,35.83,-81.54
-79.41561913,36.20438397,24101,115,North Central Alamance Fire Department,1,595 Altamahaw Union Ridge Road,Burlington,NC,Alamance,27217,36.20,-79.42
-79.09509464,35.80136948,24102,1905,"North Chatham Volunteer Fire Department, Inc.",1,45 Morris Road,Pittsboro,NC,Chatham,27312,35.80,-79.10
